name,nationalities,date_of_listing,source
Muhammad Nasif Khayrbik,Syria,2011-05-24,Cannada
Mohamed Hamcho,Syria,2011-05-24,Cannada
Iyad Makhlouf,Syria,2011-05-24,Cannada
Bassam Al Hassan,Syria,2011-05-24,Cannada
Dawud Rajiha,Syria,2011-05-24,Cannada
Ihab Makhlouf,Syria,2011-05-24,Cannada
Mohammad Mufleh,Syria,2011-08-11,Cannada
Tawfiq Younes,Syria,2011-08-11,Cannada
Mohammed Makhlouf,Syria,2011-08-11,Cannada
Ayman Jabir,Syria,2011-08-11,Cannada
Zoulhima Chaliche,Syria,2011-10-03,Cannada
Riyad Chaliche,Syria,2011-10-03,Cannada
Khalid Qaddur,Syria,2011-10-03,Cannada
Ra’if Al-Quwatli,Syria,2011-10-03,Cannada
Hayel Al-Assad,Syria,2011-10-03,Cannada
Ali Al-Salim,Syria,2011-10-03,Cannada
Rafiq Shahadah,Syria,2011-10-03,Cannada
Jami Jami,Syria,2011-10-03,Cannada
Hassan Bin-Ali Al-Turkmani,Syria,2011-10-03,Cannada
Muhammad Said Bukhaytan,Syria,2011-10-03,Cannada
Ali Douba,Syria,2011-10-03,Cannada
Nawful Al-Husayn,Syria,2011-10-03,Cannada
Husam Sukkar,Syria,2011-10-03,Cannada
Muhammed Zamrini,Syria,2011-10-03,Cannada
Munir Adanov (Adnuf),Syria,2011-10-03,Cannada
Ghassan Khalil,Syria,2011-10-03,Cannada
Mohammed Jabir,Syria,2011-10-03,Cannada
Samir Hassan,Syria,2011-10-03,Cannada
Fares Chehabi,Syria,2011-10-03,Cannada
Tarif Akhras,Syria,2011-10-03,Cannada
Issam Anbouba,Syria,2011-10-03,Cannada
Walid Al-Moallem,Syria,2011-10-03,Cannada
Bouthaina Shaaban,Syria,2011-10-03,Cannada
Ali Abdul Karim Ali,Syria,2011-10-03,Cannada
Tayseer Qala Awwad,Syria,2011-10-03,Cannada
Adnan Hassan Mahmoud,Syria,2011-10-03,Cannada
Jumah Al-Ahmad,Syria,2011-12-23,Cannada
Lu’ai Al-Ali,Syria,2011-12-23,Cannada
Jasim Al-Furayj,Syria,2011-12-23,Cannada
Aous Aslan,Syria,2011-12-23,Cannada
Ali Abdullah Ayyub,Syria,2011-12-23,Cannada
Ghassan Belal,Syria,2011-12-23,Cannada
Abdullah Berri,Syria,2011-12-23,Cannada
George Chaoui,Syria,2011-12-23,Cannada
Zuhair Hamad,Syria,2011-12-23,Cannada
Amar Ismael,Syria,2011-12-23,Cannada
Mujahed Ismail,Syria,2011-12-23,Cannada
Saqr Khayr Bek,Syria,2011-12-23,Cannada
Wajih Mahmud,Syria,2011-12-23,Cannada
Kifah Moulhem,Syria,2011-12-23,Cannada
Nazih,Syria,2011-12-23,Cannada
Bassam Sabbagh,Syria,2011-12-23,Cannada
Fu’ad Tawil,Syria,2011-12-23,Cannada
Tala Mustafa Tlass,Syria,2011-12-23,Cannada
Ibrahim Al-Hassan,Syria,2011-12-23,Cannada
Fahid Al-Jassim,Syria,2011-12-23,Cannada
Mohammad Al-Jleilati,Syria,2011-12-23,Cannada
Mohammad Nidal Al-Shaar,Syria,2011-12-23,Cannada
Muahmamd Al-Shaar,Syria,2011-12-23,Cannada
Khald Al-Taweel,Syria,2011-12-23,Cannada
Ali Barakat,Syria,2011-12-23,Cannada
Ghiath Fayad,Syria,2011-12-23,Cannada
Nazih Hassun,Syria,2011-12-23,Cannada
Maan Jdiid,Syria,2011-12-23,Cannada
Talal Makhluf,Syria,2011-12-23,Cannada
Khalil Zghraybih,Syria,2011-12-23,Cannada
Jawdat Ibrahim Safi,Syria,2012-01-25,Cannada
Muhammad Ali Durgham,Syria,2012-01-25,Cannada
Ramadan Mahmoud Ramadan,Syria,2012-01-25,Cannada
Ahmed Yousef Jarad,Syria,2012-01-25,Cannada
Naim Jasem Suleiman,Syria,2012-01-25,Cannada
Jihad Mohamed Sultan,Syria,2012-01-25,Cannada
Fo’ad Hamoudeh,Syria,2012-01-25,Cannada
Bader Aqel,Syria,2012-01-25,Cannada
Ghassan Afif,Syria,2012-01-25,Cannada
Mohamed Maaruf,Syria,2012-01-25,Cannada
Yousef Ismail,Syria,2012-01-25,Cannada
Jamal Yunes,Syria,2012-01-25,Cannada
Mohsin Makhlouf,Syria,2012-01-25,Cannada
Ali Dawwa,Syria,2012-01-25,Cannada
Mohamed Khaddor,Syria,2012-01-25,Cannada
Suheil Salman Hassan,Syria,2012-01-25,Cannada
Wafiq Nasser,Syria,2012-01-25,Cannada
Ahmed Dibe,Syria,2012-01-25,Cannada
Makhmoud al-Khattib,Syria,2012-01-25,Cannada
Mohamed Heikmat Ibrahim,Syria,2012-01-25,Cannada
Nasser Al-Ali,Syria,2012-01-25,Cannada
Wael Nader Al-Halqi,Syria,2012-03-05,Cannada
Mansour Fadlallah Azzam,Syria,2012-03-05,Cannada
Emad Abdul-Ghani Sabouni,Syria,2012-03-05,Cannada
Sufian Allaw,Syria,2012-03-05,Cannada
Adnan Slakho,Syria,2012-03-05,Cannada
Saleh Al-Rashed,Syria,2012-03-05,Cannada
Fayssal Abbas,Syria,2012-03-05,Cannada
Anisa Al Assad,Syria,2012-03-30,Cannada
Bushra Al Assad,Syria,2012-03-30,Cannada
Asma Al Assad,Syria,2012-03-30,Cannada
Manal Al Assad,Syria,2012-03-30,Cannada
Imad Mohammad Deeb Khamis,Syria,2012-03-30,Cannada
Omar Ibrahim Ghalawanji,Syria,2012-03-30,Cannada
Joseph Suwaid,Syria,2012-03-30,Cannada
Ghiath Jeraatli,Syria,2012-03-30,Cannada
Hussein Mahmoud Farzat,Syria,2012-03-30,Cannada
Yousef Suleiman Al-Ahmad,Syria,2012-03-30,Cannada
Hassan al-Sari,Syria,2012-03-30,Cannada
Adib Mayleh,Syria,2012-05-17,Cannada
Sha’afiq Masa,Syria,2012-08-29,Cannada
Burhan Qadour,Syria,2012-08-29,Cannada
Salah Hamad,Syria,2012-08-29,Cannada
Muhammad Khallouf,Syria,2012-08-29,Cannada
Riad Al-Ahmed,Syria,2012-08-29,Cannada
Abdul Salam Fajr Mahmoud,Syria,2012-08-29,Cannada
Jawdat al-Ahmed,Syria,2012-08-29,Cannada
Qusay Mihoub,Syria,2012-08-29,Cannada
Suhail Al-Abdullah,Syria,2012-08-29,Cannada
Khudr Khudr,Syria,2012-08-29,Cannada
Ibrahim Ma’ala,Syria,2012-08-29,Cannada
Firas Al-Hamed,Syria,2012-08-29,Cannada
Hussam Luqa,Syria,2012-08-29,Cannada
Taha Taha,Syria,2012-08-29,Cannada
Nasr al-Ali,Syria,2012-08-29,Cannada
Bassel Bilal,Syria,2012-08-29,Cannada
Ahmad Kafan,Syria,2012-08-29,Cannada
Bassam al-Misri,Syria,2012-08-29,Cannada
Ahmed al-Jarroucheh,Syria,2012-08-29,Cannada
Michel Kassouha,Syria,2012-08-29,Cannada
Ghassan Jaoudat Ismail,Syria,2012-08-29,Cannada
Amer al-Achi,Syria,2012-08-29,Cannada
Mohammed Ali Nasr,Syria,2012-08-29,Cannada
Issam Hallaq,Syria,2012-08-29,Cannada
Ezzedine Ismael,Syria,2012-08-29,Cannada
Samir Joumaa,Syria,2012-08-29,Cannada
Ali Yunus,Syria,2012-08-29,Cannada
Subhi Ahmad Al-Abdullah,Syria,2012-08-29,Cannada
Safwan Al-Assaf,Syria,2012-08-29,Cannada
Hala Mohammad Al-Nasser,Syria,2012-08-29,Cannada
Mohammad Abdul-Sattar Al-Sayyed,Syria,2012-08-29,Cannada
Yasser Al-Sibaei,Syria,2012-08-29,Cannada
Hazwan Al-Wazz,Syria,2012-08-29,Cannada
Omran Ahed Al-Zoubi,Syria,2012-08-29,Cannada
Radwan Habib,Syria,2012-08-29,Cannada
Ali Haidar,Syria,2012-08-29,Cannada
Bassam Hanna,Syria,2012-08-29,Cannada
Said Mu’zi Hneidi,Syria,2012-08-29,Cannada
Qadri Jamil,Syria,2012-08-29,Cannada
Fuad Shukri Kurdi,Syria,2012-08-29,Cannada
Mohammad Zafer Mihbek,Syria,2012-08-29,Cannada
Mohammad Yehya Moalla,Syria,2012-08-29,Cannada
Lubanah Mshaweh,Syria,2012-08-29,Cannada
Mahmoud Ibrahim Said,Syria,2012-08-29,Cannada
Nazira Farah Sarkis,Syria,2012-08-29,Cannada
Jassim Mohammad Zakarya,Syria,2012-08-29,Cannada
Fahd al-Freij,Syria,2012-08-29,Cannada
Adnan Abdo Al Sikhny,Syria,2012-11-28,Cannada
Najm Hamad Al Ahmad,Syria,2012-11-28,Cannada
Abdul Salam Al Nayef,Syria,2012-11-28,Cannada
Mohammad Turki Al Sayed,Syria,2012-11-28,Cannada
Najm-eddin Khreit,Syria,2012-11-28,Cannada
Abdullah Khaleel Hussein,Syria,2012-11-28,Cannada
Jamal Sha’ban Shaheen,Syria,2012-11-28,Cannada
Raza Othman,Syria,2012-11-28,Cannada
Amr Armanazi,Syria,2012-11-28,Cannada
Adib Salameh,Syria,2017-04-13,Cannada
Adnan Aboud Hilweh,Syria,2017-04-13,Cannada
Jawdat Salbi Mawas,Syria,2017-04-13,Cannada
Tahir Hamid Khalil,Syria,2017-04-13,Cannada
Hilal Hilal,Syria,2017-04-13,Cannada
Bishr al-Sabban,Syria,2017-04-13,Cannada
Ahmad Sheik Abdul-Qader,Syria,2017-04-13,Cannada
Ghassan Omar Khalaf,Syria,2017-04-13,Cannada
Khayr al-Din al-Sayyed,Syria,2017-04-13,Cannada
Atef Nadda,Syria,2017-04-13,Cannada
Hussein Makhlouf,Syria,2017-04-13,Cannada
Ali Al-Zafir,Syria,2017-04-13,Cannada
Ali Ghanem,Syria,2017-04-13,Cannada
Mohammed Ramez Tourjman,Syria,2017-04-13,Cannada
Mohammed al-Ahmed,Syria,2017-04-13,Cannada
Ali Hamoud,Syria,2017-04-13,Cannada
Mohammed Zuhair Kharboutli,Syria,2017-04-13,Cannada
Maamoun Hamdan,Syria,2017-04-13,Cannada
Nabil al-Hasan,Syria,2017-04-13,Cannada
Ahmad al-Hamu,Syria,2017-04-13,Cannada
Abdullah al-Gharbi,Syria,2017-04-13,Cannada
Abdullah Abdullah,Syria,2017-04-13,Cannada
Salwa Abdullah,Syria,2017-04-13,Cannada
Rafe’a Abu Sa’ad,Syria,2017-04-13,Cannada
Wafiqa Hosni,Syria,2017-04-13,Cannada
Rima Al-Qadiri,Syria,2017-04-13,Cannada
Duraid Durgham,Syria,2017-04-13,Cannada
Ghassan Abbas,Syria,2017-04-20,Cannada
Firas Ahmad,Syria,2017-04-20,Cannada
Ahmad Ballul,Syria,2017-04-20,Cannada
Muhammad Nafi Bilal,Syria,2017-04-20,Cannada
Bayan Bitar,Syria,2017-04-20,Cannada
Samir Dabul,Syria,2017-04-20,Cannada
Yasin Ahmad Dahi,Syria,2017-04-20,Cannada
Saji Jamil Darwish,Syria,2017-04-20,Cannada
Suhayl Hasan al-Hasan,Syria,2017-04-20,Cannada
Habib Hawrani,Syria,2017-04-20,Cannada
Zuhayr Haydar,Syria,2017-04-20,Cannada
Muhammad Ibrahim,Syria,2017-04-20,Cannada
Muhammad Mahmud Mahalla,Syria,2017-04-20,Cannada
Badi’ Mualla,Syria,2017-04-20,Cannada
Muhammad Khalid Rahmun,Syria,2017-04-20,Cannada
Rafiq Shihadah,Syria,2017-04-20,Cannada
Ali Wanus,Syria,2017-04-20,Cannada
Serhiy Valeriyovich AKSYONOV,Ukraine,2014-03-17,Cannada
Volodymyr Andriyovych KONSTANTYNOV,Ukraine,2014-03-17,Cannada
Viktor Volodymyrovich MEDVEDCHUK,Ukraine,2014-03-17,Cannada
Rustam Ilmirovich TEMIRGALIEV,Ukraine,2014-03-19,Cannada
Deniz Valentinovich BEREZOVSKIY,Ukraine,2014-03-19,Cannada
Aleksei Mikhailovich CHALIY,Ukraine,2014-03-19,Cannada
Pyotr Anatoliyovych ZIMA,Ukraine,2014-03-19,Cannada
Yuriy ZHEREBTSOV,Ukraine,2014-03-19,Cannada
Sergey Pavlovych TSEKOV,Ukraine,2014-03-19,Cannada
Mikhail MALYSHEV,Ukraine,2014-04-12,Cannada
Valery MEDVEDEV,Ukraine,2014-04-12,Cannada
Olga Fedorovna KOVATIDI,Ukraine,2014-05-12,Cannada
German PROKOPIV,Ukraine,2014-05-12,Cannada
Valeriy BOLOTOV,Ukraine,2014-05-12,Cannada
Andriy PURGIN,Ukraine,2014-05-12,Cannada
Denys PUSHYLIN,Ukraine,2014-05-12,Cannada
Sergey Gennadevich TSYPLAKOV,Ukraine,2014-05-12,Cannada
Petr Grigorievich JAROSH,Ukraine,2014-06-21,Cannada
Oleg Grigorievich KOZYURA,Ukraine,2014-06-21,Cannada
Viacheslav PONOMARIOV,Ukraine,2014-06-21,Cannada
Igor Mykolaiovych BEZLER,Ukraine,2014-06-21,Cannada
Igor KAKIDZYANOV,Ukraine,2014-06-21,Cannada
Oleg TSARIOV,Ukraine,2014-06-21,Cannada
Roman LYAGIN,Ukraine,2014-06-21,Cannada
Aleksandr MALYKHIN,Ukraine,2014-06-21,Cannada
Natalia Vladimirovna POKLONSKAYA,Ukraine,2014-06-21,Cannada
Igor Sergeievich SHEVCHENKO,Ukraine,2014-06-21,Cannada
Viktor Yuriiovych ANOSOV,Ukraine,2014-07-11,Cannada
Viacheslav Anatoliiovych APRAKSIMOV,Ukraine,2014-07-11,Cannada
Fedir Dmytrovych BEREZIN,Ukraine,2014-07-11,Cannada
Ruslan Yunirovish ILKAEV,Ukraine,2014-07-11,Cannada
Valery Vladimirovich KAUROV,Ukraine,2014-07-11,Cannada
Oleksandr Sergiyovych KHODAKOVSKYI,Ukraine,2014-07-11,Cannada
Mykola Ivanovych KOZITSYN,Ukraine,2014-07-11,Cannada
Oleksii Borysovych MOZGOVYI,Ukraine,2014-07-11,Cannada
Valerii Kostiantynovych MUSIIENKO,Ukraine,2014-07-11,Cannada
Viacheslav Mykolaiovych PETROV,Ukraine,2014-07-11,Cannada
Ihor Venedyktovych PLOTNYTSKY,Ukraine,2014-07-11,Cannada
Yurii Oleksandrovych PROTSENKO,Ukraine,2014-07-11,Cannada
Oleh Anatoliiovych VASIN,Ukraine,2014-07-11,Cannada
Serhii Anatoliyovych ZDRILIUK,Ukraine,2014-07-11,Cannada
Vladimir ANTYUFEYEV,Ukraine,2014-07-24,Cannada
Marat BASHIROV,Ukraine,2014-07-24,Cannada
Alexsandr Yurivich BORODAI,Ukraine,2014-07-24,Cannada
Yuriy IVAKIN,Ukraine,2014-07-24,Cannada
Alexandr Alexsandrovich KALYUSSKY,Ukraine,2014-07-24,Cannada
Aleksey KARYAKIN,Ukraine,2014-07-24,Cannada
Alexandr KHRYAKOV,Ukraine,2014-07-24,Cannada
Vasyl NIKITIN,Ukraine,2014-07-24,Cannada
Pavel Yurevich GUBAREV,Ukraine,2014-08-06,Cannada
Ekaterina Yurevna GUBAREVA,Ukraine,2014-08-06,Cannada
Oksana TCHIGRINA,Ukraine,2014-08-06,Cannada
Boris LITVINOV,Ukraine,2014-08-06,Cannada
Sergey ABISOV,Ukraine,2014-08-06,Cannada
Oleh BEREZA,Ukraine,2014-12-19,Cannada
Oleksandr KARAMAN,Ukraine,2014-12-19,Cannada
Volodimir KONONOV,Ukraine,2014-12-19,Cannada
Georgiy L’vovich MURADOV,Ukraine,2014-12-19,Cannada
Andriy Yurevich PINCHUK,Ukraine,2014-12-19,Cannada
Miroslav Vladimirovich RUDENKO,Ukraine,2014-12-19,Cannada
Mikhail Sergeyevich SHEREMET,Ukraine,2014-12-19,Cannada
Gennadiy Nikolaiovych TSYPKALOV,Ukraine,2014-12-19,Cannada
Oleksandr ZAKHARCHENKO,Ukraine,2014-12-19,Cannada
Larisa AIRAPETYAN,Ukraine,2015-02-17,Cannada
Eduard BASURIN,Ukraine,2015-02-17,Cannada
Olga BESEDINA,Ukraine,2015-02-17,Cannada
Oleg BUGROV,Ukraine,2015-02-17,Cannada
Vladyslav DEYNEGO,Ukraine,2015-02-17,Cannada
Pavel DREMOV,Ukraine,2015-02-17,Cannada
Ekaterina FILIPPOVA,Ukraine,2015-02-17,Cannada
Sergey IGNATOV,Ukraine,2015-02-17,Cannada
Zaur ISMAILOV,Ukraine,2015-02-17,Cannada
Ravil KHALIKOV,Ukraine,2015-02-17,Cannada
Ihor KOSTENOK,Ukraine,2015-02-17,Cannada
Serhiy KOZYAKOV,Ukraine,2015-02-17,Cannada
Lesya LAPTEVA,Ukraine,2015-02-17,Cannada
Sergey LITVIN,Ukraine,2015-02-17,Cannada
Evgeny MANUILOV,Ukraine,2015-02-17,Cannada
Yevgeniy MIKHAYLOV,Ukraine,2015-02-17,Cannada
Alexey MILCHAKOV,Ukraine,2015-02-17,Cannada
Dmitry NEKLYUDOV,Ukraine,2015-02-17,Cannada
Yevgeniy ORLOV,Ukraine,2015-02-17,Cannada
Arseny PAVLOV,Ukraine,2015-02-17,Cannada
Dmitry SEMYONOV,Ukraine,2015-02-17,Cannada
Aleksandr SHUBIN,Ukraine,2015-02-17,Cannada
Yuriy SIVOKONENKO,Ukraine,2015-02-17,Cannada
Aleksandr TIMOFEEV,Ukraine,2015-02-17,Cannada
Mikhail TOLSTYKH,Ukraine,2015-02-17,Cannada
Viktor YATSENKO,Ukraine,2015-02-17,Cannada
Oleg Konstantinovich AKIMOV,Ukraine,2016-03-18,Cannada
Aleksandr Igorevich KOFMAN,Ukraine,2016-03-18,Cannada
Petr SAVCHENKO,Ukraine,2016-03-18,Cannada
Anna Vladimirovna ANYUKHINA,Ukraine,2016-11-28,Cannada
Konstantin BAKHAREV,Ukraine,2016-11-28,Cannada
Ruslan BALBEK,Ukraine,2016-11-28,Cannada
Dmitry BELIK,Ukraine,2016-11-28,Cannada
Svetlana Alekseevna BORODULINA,Ukraine,2016-11-28,Cannada
Valentin Valentinovich DEMIDOV,Ukraine,2016-11-28,Cannada
Irina Valerievna KIVIKO,Ukraine,2016-11-28,Cannada
Andrey KOZENKO,Ukraine,2016-11-28,Cannada
Mikhail Anatolievich NAZAROV,Ukraine,2016-11-28,Cannada
Viktor Nikolayevich PALAGIN,Ukraine,2016-11-28,Cannada
Dmitry Anatolievich POLONSKY,Ukraine,2016-11-28,Cannada
Svetlana SAVCHENKO,Ukraine,2016-11-28,Cannada
Oleg Georgievich SHAPOVALOV,Ukraine,2016-11-28,Cannada
Pavel Valentinovich SHPEROV,Ukraine,2016-11-28,Cannada
Andrey Gennadievich VASYUTA,Ukraine,2016-11-28,Cannada
Anatoly Andreyevich ANTONOV,Ukraine,2019-03-15,Cannada
Aleksandr Vasilyevich BASOV,Ukraine,2019-03-15,Cannada
Dmitry Viktorovich BOZHICH,Ukraine,2019-03-15,Cannada
Sergey Alekseyevich BORODIN,Ukraine,2019-03-15,Cannada
Oleg Ivanovich CHERNOUSOV,Ukraine,2019-03-15,Cannada
Yuri Anatolyevich DEGTYAREV,Ukraine,2019-03-15,Cannada
Oleg Vasilyevich FETISOV,Ukraine,2019-03-15,Cannada
Evgeny Anatolyevich KATSAVALOV,Ukraine,2019-03-15,Cannada
Igor Aleksandrovich KORNET,Ukraine,2019-03-15,Cannada
Elena Nikolayevna KOSTENKO,Ukraine,2019-03-15,Cannada
Sergey Ivanovich KOZLOV,Ukraine,2019-03-15,Cannada
Svetlana Anatolyevna MALAKHOVA,Ukraine,2019-03-15,Cannada
Pavel Vladimirovich MALGIN,Ukraine,2019-03-15,Cannada
Natalya Aleksandrovna PASHCHENKO,Ukraine,2019-03-15,Cannada
Svetlana Nikolayevna PODLIPAEVA,Ukraine,2019-03-15,Cannada
Yuri Aleksandrovich PRONKO,Ukraine,2019-03-15,Cannada
Maksim Alekseyevich PROTASOV,Ukraine,2019-03-15,Cannada
Dmitry Sergeyevich SIDOROV,Ukraine,2019-03-15,Cannada
Natalya Vladimirovna TIKHONSKAYA,Ukraine,2019-03-15,Cannada
Sergey Aleksandrovich TSEMKALO,Ukraine,2019-03-15,Cannada
Aleksandr Evgenyevich ANANCHENKO,Ukraine,2019-03-15,Cannada
Igor Yuryevich ANTIPOV,Ukraine,2019-03-15,Cannada
Vladimir Nikolayevich ANTONOV,Ukraine,2019-03-15,Cannada
Eduard Viktorovich ARMATOV,Ukraine,2019-03-15,Cannada
Yana Sergeyevna CHAUSOVA,Ukraine,2019-03-15,Cannada
Aleksey Aleksandrovich DIKIY (DIKY),Ukraine,2019-03-15,Cannada
Olga Nikolayevna DOLGOSHAPKO,Ukraine,2019-03-15,Cannada
Ruslan Mikhailovich DUBOVSKY,Ukraine,2019-03-15,Cannada
Evgeny Vasilyevich GOROKHOV,Ukraine,2019-03-15,Cannada
Aleksandr Yuryevich GROMAKOV,Ukraine,2019-03-15,Cannada
Aleksey Aleksandrovich KOSTRUBITSKY,Ukraine,2019-03-15,Cannada
Artem Aleksandrovich KRAMARENKO,Ukraine,2019-03-15,Cannada
Evgeny Evgenyevich LAVRENOV,Ukraine,2019-03-15,Cannada
Igor Yuryevich MARTYNOV,Ukraine,2019-03-15,Cannada
Sergey Sergeyevich NAUMETS,Ukraine,2019-03-15,Cannada
Natalya Yurevna NIKONOROVA,Ukraine,2019-03-15,Cannada
Vladimir Nikolayevich PAVLENKO,Ukraine,2019-03-15,Cannada
Tatyana Viktorovna PEREVERZEVA,Ukraine,2019-03-15,Cannada
Dmitry Viktorovich PODLIPANOV,Ukraine,2019-03-15,Cannada
Aleksey Vladimirovich POLOVYAN,Ukraine,2019-03-15,Cannada
Yuri Nikolayevich SIROVATKO,Ukraine,2019-03-15,Cannada
Larisa Valentinovna TOLSTYKINA,Ukraine,2019-03-15,Cannada
Mikhail Vasilyevich ZHELTYAKOV,Ukraine,2019-03-15,Cannada
Vadim Danilovich BELIK,Ukraine,2019-03-15,Cannada
Lyudmila Sergeyevna BLANK,Ukraine,2019-03-15,Cannada
Dmitry Dmitriyevich CHERNYAEV,Ukraine,2019-03-15,Cannada
Aleksandr Ivanovich GOLENKO,Ukraine,2019-03-15,Cannada
Natalya Georgievna GONCHAROVA,Ukraine,2019-03-15,Cannada
Yuri Mikhailovich GOTSANYUK,Ukraine,2019-03-15,Cannada
Evgeny Konstantinovich KABANOV,Ukraine,2019-03-15,Cannada
Sergey Vasilyevich KARPOV,Ukraine,2019-03-15,Cannada
Mikhail Mikhailovich KHRAMOV,Ukraine,2019-03-15,Cannada
Pavel Eduardovich KOROLEV,Ukraine,2019-03-15,Cannada
Elizaveta Vasilyevna KOZHICHEVA,Ukraine,2019-03-15,Cannada
Igor Nikolayevich MIKHAILICHENKO,Ukraine,2019-03-15,Cannada
Vitaly Germanovich NAKHLUPIN,Ukraine,2019-03-15,Cannada
Gennady Pavlovich NARAEV,Ukraine,2019-03-15,Cannada
Vera Vadimovna NOVOSELSKAYA,Ukraine,2019-03-15,Cannada
Larisa Nikolayevna OPANACYUK,Ukraine,2019-03-15,Cannada
Alla Nikolayevna PASHKUNOVA,Ukraine,2019-03-15,Cannada
Elena Vasilyevna ROMANOVSKAYA,Ukraine,2019-03-15,Cannada
Andrey Vasilyevich RYUMSHIN,Ukraine,2019-03-15,Cannada
Mikhail Borisovich SELEZNEV,Ukraine,2019-03-15,Cannada
Sergey Nikolayevich SHAKHOV,Ukraine,2019-03-15,Cannada
Vadim Aleksandrovich VOLCHENKO,Ukraine,2019-03-15,Cannada
Sergey Gennadiyevich ZYRYANOV,Ukraine,2019-03-15,Cannada
Oleg Anatolyevich KAMSHILOV,Ukraine,2019-03-15,Cannada
Dmitry Vladimirovich OVSYANNIKOV,Ukraine,2019-03-15,Cannada
Natalya Ivanovna BEZRUCHENKO,Ukraine,2019-03-15,Cannada
Inna Nikolayevna GUZEYEVA,Ukraine,2019-03-15,Cannada
Anastasiya Mykolayivna KAPRANOVA,Ukraine,2019-03-15,Cannada
Aleksandr Yuryevich PETUKHOV,Ukraine,2019-03-15,Cannada
Myroslav Oleksandrovych POHORIELOV,Ukraine,2019-03-15,Cannada
Vladimir Anatolyevich BIDYOVKA,Ukraine,2019-03-15,Cannada
Elena Valerievna KRAVCHENKO,Ukraine,2019-03-15,Cannada
Denis Nikolayevich MIROSHNICHENKO,Ukraine,2019-03-15,Cannada
Aleksey Alekseyevich NAYDENKO,Ukraine,2019-03-15,Cannada
Leonid Ivanovich PASECHNIK,Ukraine,2019-03-15,Cannada
Olga Valeriyivna POZDNYAKOVA,Ukraine,2019-03-15,Cannada
Maksim Aleksandrovich SVIDCHENKO,Ukraine,2019-03-15,Cannada
Ekaterina Vasilyevna TERESHCHENKO,Ukraine,2019-03-15,Cannada
Vladimir Yuryevich VYSOTSKY,Ukraine,2019-03-15,Cannada
Stanislav Yuriyevich BELYKH,Ukraine,2019-03-15,Cannada
Viktor Ivanovich MELNYCHENKO,Ukraine,2019-03-15,Cannada
Aleksey Vladimirovich SHATOKHIN,Ukraine,2019-03-15,Cannada
Oleksandr MELNYCHUK,Ukraine,2019-03-15,Cannada
Andrey Nikolayevich DOLGOPOLOV,Ukraine,2019-03-15,Cannada
Viktor Anatolyevich MOZHELYANSKY,Ukraine,2019-03-15,Cannada
Mikhail Nikolayevich BELOUSOV,Ukraine,2019-03-15,Cannada
Yekaterina Borisovna ALTABAEVA,Ukraine,2020-01-29,Cannada
Vladimir Vladimirovich NEMTSEV,Ukraine,2020-01-29,Cannada
Mikhail Vladimirovich RAZVOZHAEV,Ukraine,2020-01-29,Cannada
Sergei Andreyevich DANILENKO,Ukraine,2020-01-29,Cannada
Yekaterina Eduardovna PYRKOVA,Ukraine,2020-01-29,Cannada
Lidia Aleksandrovna BASOVA,Ukraine,2020-01-29,Cannada
Taras Romanovych KOZAK,Ukraine,2022-02-24,Cannada
Volodymyr Mykolayovich OLIYNYK,Ukraine,2022-02-24,Cannada
Oleg Anatoliyovych VOLOSHYN,Ukraine,2022-02-24,Cannada
Vladimir Leonidovich SIVKOVICH,Ukraine,2022-02-24,Cannada
Vladimir Viktorovich PAVLENKO,Ukraine,2022-04-26,Cannada
Aleksandr Aleksandrovich OPRISHHENKO,Ukraine,2022-04-26,Cannada
Mikhail Nikolaevich KUSHAKOV,Ukraine,2022-04-26,Cannada
Vladimir Mikhailovich RUSHHAK,Ukraine,2022-04-26,Cannada
Igor Nikolaevich HALEPA,Ukraine,2022-04-26,Cannada
Yuriy Nikolaevich GOVTVIN,Ukraine,2022-04-26,Cannada
Anna Yurievna TODOROVA,Ukraine,2022-04-26,Cannada
Andrey Yurievich LUSTENKO,Ukraine,2022-04-26,Cannada
Vladislav Nikolaevich DEINEGO,Ukraine,2022-04-26,Cannada
Sergey Nikolaevich NEVEROV,Ukraine,2022-04-26,Cannada
Yuriy Nikolaevich AFANASEVSKY,Ukraine,2022-04-26,Cannada
Olga Alexandrovna MAKEEVA,Ukraine,2022-04-26,Cannada
Vitaly Vladimirovich KRAVETS,Ukraine,2022-04-26,Cannada
Yaroslav Gennadievich ANIKA,Ukraine,2022-04-26,Cannada
Yevgeny Dmitrievich GRITSENKO,Ukraine,2022-04-26,Cannada
Andrey Sergeevich VOROSHILOV,Ukraine,2022-04-26,Cannada
Alexander Pavlovich KURENKOV,Ukraine,2022-04-26,Cannada
Vladislav Leonidovich BERDICHEVSKY,Ukraine,2022-04-26,Cannada
Irina Vasilievna POPOVA,Ukraine,2022-04-26,Cannada
Maria Vladimirovna PIROGOVA,Ukraine,2022-04-26,Cannada
Sergey Borisovich PROKOPENKO,Ukraine,2022-04-26,Cannada
Svetlana Anatolievna KUMANOVA,Ukraine,2022-04-26,Cannada
Marina Vladimirovna MAGDALINA,Ukraine,2022-04-26,Cannada
Kirill Borisovich MAKAROV,Ukraine,2022-04-26,Cannada
Alexander Viktorovich MALKOV,Ukraine,2022-04-26,Cannada
Yury Igorevich MARTYNOV,Ukraine,2022-04-26,Cannada
